# EGS HST Catalogue
# From https://archive.stsci.edu/hlsp/candels/egs-catalogs
RA,Dec
215.1584784,53.0392486
215.1647854,53.0436082
215.034211,52.9517405
215.0177044,52.9395874
214.7325624,52.7352378
215.219673,53.0819414
214.7717264,52.7652774
215.0969994,52.9956386
215.1785925,53.0534144
214.8692623,52.8336164
214.9205922,52.871348
214.9587785,52.898089
215.1897805,53.0610768
215.0322691,52.9504345
214.8738911,52.8356036
214.918216,52.8678981
215.0218518,52.9430934
215.1464093,53.0273164
214.9795533,52.9131772
215.0084276,52.9333617
215.2153093,53.0790853
214.8861543,52.846906
215.1025633,52.9999513
214.7262621,52.7328496
214.9639043,52.9018793
214.9039963,52.8594229
214.8212429,52.800088
214.9876751,52.9184398
215.0005914,52.9271236
214.9194757,52.8685229
214.9380861,52.883854
214.7214749,52.7293937
215.1501952,53.0329405
214.8213723,52.7978471
214.878385,52.8414772
214.7603385,52.7569055
214.7901419,52.7760434
215.1289215,53.01868
214.7007385,52.7143122
214.6786612,52.6984359
215.1185778,53.0114033
215.1425954,53.0282946
214.9205783,52.8659274
215.1573687,53.0386971
214.6952425,52.7103441
214.8012294,52.7865568
215.2106666,53.0760893
214.6723363,52.6940562
214.851116,52.8221543
214.7319152,52.7370547
215.0289406,52.948272
215.1260509,53.0166648
214.7827675,52.7718494
215.1662595,53.044407
215.1636388,53.0428354
215.0361348,52.9534129
215.0017632,52.9277553
215.0813692,52.9844639
214.8003353,52.7853501
214.7177891,52.7256103
214.7394719,52.7425271
214.8798948,52.842711
214.7927252,52.7806203
215.0064482,52.9316831
214.9689955,52.9059491
214.9621826,52.9011446
215.213313,53.0778083
215.1463715,53.0310534
214.856965,52.8219539
214.9733424,52.9076927
214.825058,52.8021432
215.1403766,53.0269313
215.0223216,52.9437385
215.0037515,52.9306199
215.201591,53.0699092
214.8370068,52.8120553
214.8757239,52.8398435
215.1965473,53.0632009
214.8023374,52.7856473
215.1894756,53.0607199
214.7424492,52.7446539
215.128117,53.0181163
214.9590706,52.8990535
214.9761067,52.9108058
215.1795389,53.0543228
215.0653281,52.9741041
215.1336396,53.0222882
215.0328597,52.9511899
215.1832993,53.0557762
214.9412804,52.8864629
215.2063071,53.072535
214.9855579,52.9176555
215.2175662,53.0792356
215.066707,52.9747764
214.7695205,52.7634462
214.8584093,52.8276572
215.1883582,53.0605958
215.1979875,53.0669144
214.7474587,52.7478521
215.1516121,53.0350364
215.0046379,52.9314192
214.8746249,52.8380035
214.6814951,52.7010837
214.8189903,52.7996245
215.1192019,53.0122761
215.0127928,52.935665
214.9471063,52.8907491
215.2169889,53.0802847
215.1960639,53.0658996
215.090376,52.9919978
214.9184467,52.8692434
215.1059639,53.0027933
215.2187249,53.0821724
214.675724,52.6972317
215.1842695,53.057784
214.7466572,52.7477816
214.7872681,52.7770476
214.9421443,52.8872852
214.8573466,52.8253117
214.8957299,52.8542129
214.8166148,52.7980334
214.6699802,52.6930066
214.8414591,52.8157721
215.0295991,52.9488915
215.1962719,53.0665158
214.8879716,52.8485375
214.8134907,52.7958377
214.7344341,52.7393498
214.7561399,52.7527032
215.0341036,52.9521683
215.1919809,53.0635437
214.7927234,52.7809
214.981912,52.9151255
214.7462977,52.747526
214.8267899,52.8053406
214.9283223,52.8775487
214.9687083,52.9060605
214.814669,52.7965791
214.9442415,52.8888614
215.1787035,53.054258
214.7706366,52.765317
214.8294952,52.8055949
214.8278011,52.8060976
215.0169746,52.9403877
214.7020836,52.7162605
214.9128864,52.8665827
215.2142487,53.0792308
215.01585,52.93945
214.6701048,52.6933214
214.8509957,52.8226567
214.989577,52.9207006
214.7601183,52.757831
215.103553,53.0015031
215.1308159,53.0187833
215.1627864,53.0404242
214.9176732,52.8696529
214.913865,52.867317
215.1860648,53.0592975
214.7436232,52.7458428
215.1609688,53.0385108
214.91664,52.8669647
215.0268597,52.9473566
214.9853162,52.9180595
214.7590525,52.7569746
215.0598108,52.9706987
214.9797495,52.9135024
214.8810232,52.8441095
214.7330856,52.7385748
215.015704,52.9395849
214.6891038,52.7069769
214.7271478,52.7343412
215.1976608,53.0664218
215.1640514,53.0439751
214.9962347,52.9258363
215.1434922,53.029481
215.1852735,53.05861
215.0914737,52.9922125
214.765333,52.7592339
215.1892545,53.0618341
214.934051,52.8818065
215.1453183,53.0306062
215.160626,53.0416969
214.728488,52.7352668
214.7014545,52.7151384
215.0493445,52.9634064
214.7867808,52.7742555
215.132818,53.0210819
215.1127114,53.0060749
214.9073859,52.8627459
215.1132821,53.0084962
215.0758508,52.9821324
214.8810645,52.844256
214.81548,52.797559
214.8129466,52.7957628
214.9659934,52.9044655
214.79082,52.7748194
214.8660102,52.8335671
215.0483949,52.9628269
214.9199629,52.8719294
215.0357307,52.9538879
214.6785107,52.6995958
214.7641619,52.7602516
214.9001129,52.8565778
214.9668276,52.9051869
214.7116572,52.7220727
214.882407,52.8452729
214.8547162,52.8255001
214.9845142,52.9176915
214.8426687,52.816656
214.863995,52.8321924
215.1795937,53.0552063
215.1579963,53.0400621
214.6759255,52.6952056
214.7043889,52.7182492
215.1677851,53.0469586
214.9188927,52.8712289
215.0611211,52.9715657
214.9530361,52.8954823
214.7172174,52.7270543
215.2132597,53.0788749
215.1825333,53.0547933
214.7371036,52.7391764
214.9998393,52.9268693
215.1155046,53.0095812
214.7403755,52.7430818
214.9072145,52.8616879
214.8628047,52.8312295
215.0050512,52.9323679
214.8308894,52.8085773
214.8527681,52.8242993
215.0003091,52.9290005
215.2006907,53.0700955
215.1340864,53.0186221
214.833814,52.8108191
215.2097798,53.0758968
214.7923759,52.7812909
215.1897412,53.0624548
215.2081443,53.0748988
215.0104937,52.9362463
215.1629365,53.0432835
214.839034,52.8145718
215.0147382,52.9389269
214.8792798,52.8432488
214.8284702,52.8057384
214.8358421,52.8120081
214.8139987,52.7963711
214.9225419,52.8735875
215.1155018,53.0102117
214.9288044,52.8783639
215.0904086,52.9924238
215.14997,53.0342163
215.0174956,52.9412572
214.7908795,52.760343
214.7157754,52.7265215
214.8174711,52.7992902
215.2201698,53.0838694
215.159856,53.0415747
214.9326133,52.8801663
214.9201583,52.8722914
214.6722993,52.6954831
215.0034089,52.9312367
214.8974965,52.85552
215.1647097,53.0450555
214.8826139,52.8457469
215.2049614,53.0733051
214.7861207,52.7769018
215.1043272,53.0018929
214.7177224,52.7280743
215.2139762,53.0796368
214.9625408,52.9016265
215.0584553,52.9703
215.0612476,52.9720827
215.0802034,52.9856466
214.9053669,52.8618013
214.8396613,52.8151945
214.8927614,52.8521033
215.0218326,52.9444929
215.0739023,52.9812341
214.9267201,52.8771399
215.0651862,52.9750744
215.0478407,52.9524165
214.7430734,52.746309
215.1263114,53.0154905
214.6801936,52.7010466
214.9957661,52.9260064
214.9365881,52.8841652
215.0679495,52.9757899
215.1028054,53.0009944
215.1476549,53.0328567
214.981924,52.9163073
214.6768965,52.6989019
214.9632203,52.9030625
215.0550498,52.9675307
214.7123359,52.7243059
215.1853889,53.0589696
214.9254411,52.8761059
214.8761705,52.8409745
214.7656014,52.7624868
214.8137373,52.796845
215.0253473,52.9457707
214.9319096,52.8800691
215.1385336,53.0265201
214.7421364,52.745266
214.9485924,52.8925639
215.1875375,53.061128
214.9511989,52.894306
215.1096965,53.0053325
214.9210616,52.8732694
214.864769,52.8332581
215.0978598,52.997728
214.892045,52.8526491
214.7896913,52.7788519
214.9404337,52.8870436
214.9155502,52.8691778
214.8157347,52.7982984
215.1337313,53.0228333
214.9922271,52.9236143
214.8380269,52.8143049
215.1860536,53.0603179
214.7077846,52.7211677
214.95847,52.8987701
214.7200548,52.7296923
215.2140457,53.0799419
215.0906925,52.9932951
215.1566339,53.0366136
214.7681354,52.7644288
214.7772474,52.7708845
215.0786866,52.9848472
214.7440083,52.7472117
214.9627813,52.9029656
215.0234669,52.9458816
214.9664876,52.9054976
215.1918728,53.0644172
215.1327872,53.0225116
214.9578659,52.8990298
214.9703698,52.9071365
215.014154,52.9393613
214.9358361,52.8837704
214.9907487,52.9199853
215.1040967,53.002836
215.035657,52.9545709
214.968275,52.9066577
214.8491062,52.822152
214.9151395,52.8692549
215.1869308,53.0604354
215.2023703,53.0711192
214.7601853,52.7584276
215.0649141,52.9752906
214.8388063,52.8149244
215.1316028,53.0221679
215.1075276,53.0047694
214.8056483,52.7913674
214.9002312,52.8583682
214.9239188,52.8755474
214.9292873,52.8782965
215.1148102,53.0097595
215.0467243,52.9624727
214.8745923,52.837378
215.0258013,52.9471293
214.7741766,52.768965
214.9381551,52.8851808
214.8242185,52.8043538
215.1549191,53.0382092
214.8858179,52.8482832
215.0565341,52.9688508
214.7601064,52.7589184
214.7747602,52.7691189
214.8730856,52.8389909
214.905878,52.8628177
215.0549054,52.9681749
214.881166,52.8452437
214.9198248,52.8725151
214.6730195,52.6962373
214.9515846,52.8946596
214.8200844,52.8017586
215.1138593,53.0098494
214.7242584,52.7333318
215.0127223,52.9385497
214.8225925,52.8015431
215.0241727,52.9463889
214.8682233,52.8355567
214.8087428,52.7934958
214.8361689,52.8131926
214.863224,52.8325248
215.1300946,53.0212935
214.971566,52.9094469
214.6690192,52.6932301
214.9948478,52.9257412
215.1062267,53.0045289
215.1035968,53.0026894
215.2057623,53.0744872
214.8761037,52.8412064
214.8629822,52.8324074
215.1442217,53.0306436
214.7781235,52.7718366
214.7703042,52.7663131
214.7425428,52.7461292
214.88386,52.8472725
214.7788322,52.77229
214.6790418,52.7003956
215.1462611,53.0313499
215.0505656,52.9647988
215.1897207,53.0628635
214.9027261,52.8607386
215.0179042,52.9391672
214.9371347,52.8851391
215.0422015,52.9592518
214.8219883,52.8027925
214.7299877,52.737447
214.6927958,52.710927
215.1172988,53.0124866
214.746974,52.7497528
214.8638132,52.8330483
215.047477,52.962517
215.1084406,53.0062918
215.101188,53.0010561
214.7127553,52.7253055
215.020924,52.9445946
215.131927,53.0225514
214.6960955,52.7133035
215.0720201,52.9804103
214.7288891,52.7360652
214.8364657,52.8137312
214.7908111,52.7811729
214.96153,52.9023389
214.8446606,52.8188597
214.7715104,52.7673952
215.1111217,53.0082502
215.0408933,52.958156
215.1777384,53.0543472
214.8434988,52.8187906
215.1588139,53.0416431
215.1407149,53.0290831
215.0255952,52.9479578
215.1466675,53.0332905
215.1965671,53.0678503
215.1568543,53.0400151
215.114773,53.010781
214.8987831,52.8576327
215.1957758,53.0676441
215.1200347,53.0140056
214.8113745,52.7959453
215.0309178,52.9516322
215.019089,52.9419138
214.756009,52.7559556
215.0303512,52.9506433
214.6764325,52.699442
214.9271528,52.8783458
214.6694823,52.694446
215.2062282,53.0743434
214.902234,52.8579606
215.0394467,52.9569875
214.8801879,52.8433761
214.6858579,52.7059012
215.1718325,53.0510355
214.7474413,52.750359
215.057388,52.9705335
215.1172612,53.0127132
215.0279052,52.9496992
214.6690182,52.6940306
215.1851982,53.0576958
214.8160469,52.7993734
215.0325163,52.9524694
214.8423362,52.8179084
215.1238669,53.0171756
215.1421803,53.0299378
215.1639349,53.0452335
215.1966875,53.0685244
214.8774354,52.8429908
215.0172364,52.9419673
214.9517572,52.8958884
214.9321025,52.8819513
214.81198,52.7956413
214.6777007,52.7002695
215.0979093,52.9981165
214.6746723,52.6982957
214.8719675,52.8387442
214.8970094,52.8570567
214.7349564,52.7406622
214.6831833,52.7040212
215.0400781,52.9572844
215.2025193,53.0726881
215.1200907,53.0148031
214.8808844,52.8454886
215.0700648,52.9785619
215.1072444,53.005797
215.032657,52.9532113
214.7493921,52.7510526
215.1417019,53.0298975
214.8950098,52.8556727
215.0220569,52.945635
215.1872151,53.0597245
215.0957313,52.9966991
215.0485614,52.9644555
214.7201005,52.7309531
214.942503,52.8894241
214.8774925,52.8426354
214.8994297,52.8582412
215.1551383,53.0385639
215.0455351,52.9619789
214.9740676,52.9116219
214.8121833,52.7960294
215.1381719,53.0275007
215.0478429,52.9636911
214.7139029,52.7260673
214.8754726,52.8419271
215.0344713,52.9546077
214.8416173,52.8178412
215.019642,52.9441785
215.2064677,53.0740215
215.1713744,53.0504437
215.144451,53.0317177
214.803736,52.7903963
214.8668278,52.8308673
215.0334851,52.953759
215.0147045,52.9407012
214.9769181,52.9131486
215.0953479,52.9972632
215.2141765,53.0810698
214.80799,52.7937167
215.2094429,53.0777399
214.8824755,52.8469782
215.0224264,52.9461939
214.7585331,52.7575966
215.0176606,52.9427093
215.0062081,52.9341639
215.2045199,53.0735479
215.0243162,52.9473416
215.0143163,52.9404018
215.1795248,53.0567755
215.1509017,53.0367618
214.889511,52.8513932
215.1806869,53.057431
215.1569536,53.0410303
215.197129,53.069226
214.9149406,52.8701173
215.1324182,53.0238038
215.2161639,53.078094
214.9876703,52.9216275
214.9019044,52.8599227
215.062322,52.9744437
214.8595413,52.8307707
215.1461198,53.0327874
215.017776,52.9430126
214.9693522,52.9087629
214.8813226,52.8438336
214.8703576,52.8385012
214.8867109,52.8500503
215.1521991,53.0373508
215.0345887,52.9549188
215.1465324,53.0337868
215.2131217,53.0800605
215.1790488,53.0558908
214.9367553,52.8857067
215.2151485,53.0819453
214.7386754,52.7373136
214.8912461,52.8524488
215.2158042,53.0803459
214.7929731,52.7834458
215.1410754,53.0299204
215.2047119,53.0739707
214.8256278,52.8062952
214.6927836,52.7112938
215.0885954,52.9928281
215.1377721,53.0277021
214.8553255,52.8265735
214.8794189,52.8450773
215.1417745,53.0279308
215.0755311,52.9839175
215.1515189,53.0362218
214.8124237,52.7972817
214.8710355,52.8389099
215.0990305,52.9994521
215.0570509,52.9708843
215.2030137,53.073531
214.9091262,52.865847
214.8367508,52.8143261
214.7592893,52.7592503
214.8374834,52.8152413
214.847222,52.8222109
214.9076908,52.8649532
215.0960184,52.997763
215.0101834,52.9378235
215.2065801,53.0753538
215.0998138,53.0005422
215.0638219,52.9755775
215.168828,53.0491467
215.1561169,53.040598
215.0356815,52.9558561
215.0224983,52.9465672
214.8947926,52.8560794
214.8128329,52.797722
214.990975,52.9243194
215.1854857,53.061328
214.7124188,52.7259911
215.0005031,52.9308661
214.8715022,52.8394935
215.0408599,52.9585052
214.9768984,52.9135882
214.8424187,52.8188954
214.97619,52.9126543
215.0623789,52.9733328
214.8316595,52.8109129
214.7251193,52.7350092
214.785753,52.7776506
215.0123443,52.9395215
215.0622901,52.9747069
215.0635948,52.9752091
214.9919201,52.9250939
214.8246632,52.8057336
214.7836569,52.7741496
215.0520627,52.9676296
215.0432408,52.9612009
215.0451363,52.9620621
214.888093,52.8507719
214.8282614,52.8088111
215.1430413,53.030574
214.9661276,52.9069025
214.7592001,52.7596439
215.157061,53.0397965
214.9224327,52.8758597
214.6767243,52.7003883
215.1369886,53.0270201
215.0562663,52.9705624
215.1238284,53.018152
215.1411149,53.0301972
215.1248749,53.018983
215.0834635,52.98977
214.9861219,52.9210229
215.2133509,53.080423
214.7677688,52.764951
214.8763835,52.8424619
215.1698,53.0504467
215.0220975,52.9465702
214.8177298,52.8014957
215.2019138,53.0726214
214.9766222,52.914354
215.0785585,52.9860353
214.7478827,52.7516462
214.8239752,52.805019
214.9013243,52.8607637
215.1264076,53.0201305
215.0723029,52.9820177
214.801779,52.7901488
215.0653182,52.9771419
214.7906782,52.7784402
214.7555968,52.7571826
214.8840828,52.8487927
214.7266349,52.7364036
215.1276433,53.0166104
215.2082975,53.076428
215.0738381,52.9831649
214.931596,52.8823146
214.8803431,52.8458532
215.2032095,53.0722579
215.0479162,52.9641721
215.1021356,53.0028476
215.2186444,53.0791688
215.2167104,53.0826333
214.8818505,52.8464354
214.7948364,52.7834119
214.9623148,52.9042496
214.8545813,52.8279046
214.9027728,52.8609175
215.065035,52.9770213
214.8947265,52.8548894
214.8784432,52.8446864
214.8083493,52.7949714
214.6817227,52.7035345
215.189591,53.0643157
214.8452552,52.8212942
214.8608841,52.8320848
214.7004742,52.7175391
214.7386942,52.7451218
214.7700058,52.7668032
214.9181943,52.8729165
214.9352086,52.8840342
214.8544197,52.8274005
214.8426812,52.8194869
214.7229873,52.7340295
215.2130431,53.0811228
214.8297063,52.8072785
214.8772288,52.8436632
214.7903042,52.7815071
214.7837848,52.7773239
214.8206684,52.8038315
214.8791645,52.8455353
215.1172266,53.0138563
214.7677941,52.7646187
215.1516489,53.0381541
215.2097388,53.0784837
214.7661704,52.7650176
215.0865301,52.9911322
215.1765989,53.0543915
214.8119049,52.7969737
214.9886383,52.9229704
215.1106726,53.0091234
214.9065188,52.8634797
215.0264031,52.9484539
215.1466918,53.0302855
214.8302555,52.8104112
215.2040519,53.0750097
214.8067789,52.7934115
215.168275,53.0498868
214.9824941,52.9189509
215.0062146,52.9349298
214.749403,52.753091
214.8956257,52.8565553
214.8460157,52.8220862
214.9397315,52.8886714
215.1552897,53.0398345
214.6681655,52.6943417
215.053494,52.9691358
215.0972712,53.000045
214.9892522,52.9233929
215.062614,52.9752232
215.044352,52.9617186
215.1794389,53.0573538
214.6749828,52.6998753
214.8163422,52.8003119
214.8131556,52.7980225
214.841026,52.8185907
215.0853512,52.9910455
215.140583,53.0302149
215.069508,52.9804347
214.8617361,52.8332184
215.0141543,52.9410554
215.0315187,52.9536337
214.8275027,52.8089636
215.0121071,52.9389194
215.188783,53.0644264
214.8674974,52.8369336
215.0307425,52.9531139
214.7215698,52.7309948
214.7512199,52.7544377
215.0640213,52.9765048
215.1494583,53.0359192
214.9117762,52.868958
214.8794158,52.8459641
214.6672266,52.6943711
214.8266953,52.8084661
215.192343,53.0665667
215.0125623,52.9403845
215.1159931,53.0113947
214.6898874,52.7096176
214.9387543,52.8878146
214.7153274,52.7283699
214.8690868,52.8386228
214.7885577,52.7759089
215.1130909,53.0113071
214.7106944,52.7244873
214.7342366,52.7424409
214.8318735,52.8122542
215.1117354,53.0104371
214.8350297,52.8143276
214.7020729,52.7191325
214.8059565,52.7931417
215.0845906,52.9903511
214.7421475,52.7478485
215.0956549,52.9985258
214.7096676,52.7248531
214.9868788,52.9224105
214.7362301,52.744042
215.15512,53.040594
214.6907674,52.7110965
214.7748912,52.7717022
214.7578269,52.7579792
214.8024997,52.7899173
215.1688495,53.0505498
215.0947227,52.99829
215.0950843,52.9988884
214.7699458,52.7681446
215.1690679,53.0496391
214.9362273,52.8865572
215.165881,53.0485511
214.9001276,52.8610021
215.1701974,53.0514352
214.7376188,52.7386535
214.8066886,52.7940168
214.7833369,52.7778316
214.7679184,52.7653748
214.9095546,52.8677588
215.0133219,52.9401742
214.8876978,52.8509826
214.6861101,52.7079734
214.7672188,52.7652086
215.1399441,53.0304597
215.134523,53.0261345
215.1377717,53.029038
214.868547,52.8381196
214.731472,52.7398424
214.9504422,52.8968006
214.7606283,52.7617245
215.0961699,52.9973042
215.1840953,53.0587508
